Index,URL,Name,Title,Source,Source_link,Importance,Currency,Description
370,https://www.investing.com/economic-calendar/boj-press-conference-370 ,boj press conference,Bank of Japan (BoJ) Press Conference,Bank of Japan,http://www.boj.or.jp/en/index.htm ,2.0,JPY,"The Bank of Japan (BOJ) press conference looks at the factors that affected the most recent interest rate decision, the overall economic outlook, inflation and offers insights into future monetary policy decisions."
371,https://www.investing.com/economic-calendar/us-presidential-election-371 ,us presidential election,United States Presidential Election,, ,3.0,USD,"Once every four years, U.S. voters cast ballots for a slate of electors of the U.S. Electoral College, who in turn directly elect the President and Vice President. The most recent presidential election occurred on November 4, 2008, with the next one scheduled for November 6, 2012."
372,https://www.investing.com/economic-calendar/bank-lending-372 ,bank lending,Japan Bank Lending YoY,Bank of Japan,http://www.boj.or.jp/en/index.htm ,1.0,JPY,"Bank Lending measures the change in the total value of outstanding bank loans issued to consumers and businesses. Borrowing and spending are closely correlated with consumer confidence.A higher than expected reading should be taken as positive/bullish for the JPY, while a lower than expected reading should be taken as negative/bearish for the JPY."
373,,,,,,,,
374,https://www.investing.com/economic-calendar/pre-budget-report-374 ,pre budget report,United Kingdom Pre-Budget Report,HM Treasury,http://www.hm-treasury.gov.uk/bud_bud09_index.htm ,2.0,GBP,"The Pre-Budget Report is an economic forecast the U.K. government has to present in the autumn of each year, reporting on progress since the Budget in the spring and outlining government spending plans prior to the next Budget."
375,https://www.investing.com/economic-calendar/gdp-375 ,gdp,United States Gross Domestic Product (GDP) QoQ,Bureau of Economic Analysis,https://www.bea.gov/newsreleases/national/gdp/gdpnewsrelease.htm ,3.0,USD,"Gross Domestic Product (GDP) measures the annualized change in the inflation-adjusted value of all goods and services produced by the economy. It is the broadest measure of economic activity and the primary indicator of the economy's health.Usual Effect: Actual > Forecast = Good for currencyFrequency: Released monthly. There are 3 versions of GDP released a month apart - Advance, second release and Final. Both the advance the second release are tagged as preliminary in the economic calendar."
376,https://www.investing.com/economic-calendar/capacity-utilization-rate-376 ,capacity utilization rate,Canada Capacity Utilization Rate,Statistics Canada,https://www.statcan.gc.ca/eng/start ,1.0,CAD,"The Capacity Utilization Rate is the percentage of production capacity being utilized in Canada (available resources includes factories, mines and utilities). Capacity Utilization reflects overall growth and demand in the economy. It can also act as a leading indicator of consumer price inflation.A higher than expected reading should be taken as positive/bullish for the CAD, while a lower than expected reading should be taken as negative/bearish for the CAD."
377,https://www.investing.com/economic-calendar/hia-new-home-sales-377 ,hia new home sales,Australia HIA New Home Sales MoM,Housing Industry Association Economics Group,http://hia.com.au/BusinessInfo/economicInfo.aspx ,2.0,AUD,"Housing Industry Association (HIA) New Home Sales measures the change in the number of newly constructed homes sold. A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
378,,,,,,,,
379,https://www.investing.com/economic-calendar/average-weekly-hours-379 ,average weekly hours,United States Average Weekly Hours,Bureau of Labor Statistics of the US Department of Labor,https://www.bls.gov/ ,1.0,USD,"Average Weekly Hours (also known as Average Workweek) measures the average number of hours worked by employees on non-farm payrolls.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
380,https://www.investing.com/economic-calendar/mba-mortgage-applications-380 ,mba mortgage applications,United States MBA Mortgage Applications WoW,Mortgage Bankers Association ,https://www.mba.org/news-and-research/research-and-economics ,1.0,USD,"Mortgage Bankers Association (MBA) Mortgage Applications measures the change in the number of new applications for mortgages backed by the MBA during the reported week.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
381,https://www.investing.com/economic-calendar/bloomberg-consumer-comfort-index-381 ,bloomberg consumer comfort index,United States Bloomberg Consumer Confidence,Bloomberg,https://www.bloomberg.com/ ,1.0,USD,"The Bloomberg Consumer Confidence Index measures views on the condition of the U.S. economy, personal finances and the buying climate. The survey was formerly sponsored by ABC News since 1985.A higher than expected reading should be taken as positive/bullish for the USD, while a lower than expected reading should be taken as negative/bearish for the USD."
382,https://www.investing.com/economic-calendar/private-loans-382 ,private loans,European Private Sector Loans YoY,European Central Bank,http://www.ecb.europa.eu/press/pr/stats/md/html/index.en.html ,1.0,EUR,"Private Loans measures the change in the total value of new loans issued to consumers and businesses in the private sector.A higher than expected reading should be taken as positive/bullish for the EUR,while a lower than expected reading should be taken as negative/bearish for the EUR."
383,https://www.investing.com/economic-calendar/treasury-secretary-geithner-speaks-383 ,treasury secretary geithner speaks,United States Treasury Secretary Geithner Speaks,Department of the Treasury,http://www.treasury.gov/press-center/Pages/default.aspx ,2.0,USD,U.S. Treasury Secretary Timothy Geithner (January 2009 - January 2013) is to speak. He speaks frequently on a broad range of subjects and his speeches are often used to signal policy shifts to the public and to foreign governments.
384,https://www.investing.com/economic-calendar/nab-quarterly-business-confidence-384 ,nab quarterly business confidence,National Australia Bank (NAB) Quarterly Business Confidence,National Australia Bank,http://www.nab.com.au/ ,1.0,AUD,"The National Australia Bank (NAB) Quarterly Business Confidence Index measures the change in the level of consumer confidence in economic activity. On the index, a level above zero indicates improving conditions, below indicates worsening conditions. The data is compiled from a survey of about 350 businesses which asks respondents to rate the relative level of past and future economic conditions.A higher than expected reading should be taken as positive/bullish for the AUD, while a lower than expected reading should be taken as negative/bearish for the AUD."
